list_slug,edition_year,film_title,film_year,result,rank,note,source
national-kr-kofa-100-korean-films,2014,The Truth Beneath,2015,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,Dongju: The Portrait of a Poet,2015,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,The Handmaiden,2016,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,The World of Us,2016,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,Train to Busan,2016,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,Burning,2018,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,House of Hummingbird,2018,listed,,,wikipedia-enum
national-kr-kofa-100-korean-films,2014,The Book of Fish,2019,listed,,,wikipedia-enum
national-kr-grand-bell-best-film,1962,Prince Yeonsan,1962,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1963,The Memorial Gate for Virtuous Women,1963,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1964,Kinship,1964,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1965,Deaf Sam-yong,1964,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1966,The Sea Village,1965,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1967,Coming Back,1967,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1968,Prince Daewon,1968,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1972,Patriotic Martyr An Jung-gun,1972,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1973,The General in Red Robes,1973,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1974,The Land,1974,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1975,Flame,1975,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1976,Mother,1976,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1977,Diary of Korean-Japanese War,1977,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1978,Police Story,1978,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1979,The Hidden Hero,1979,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1980,Son of Man,1980,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1981,Invited People,1981,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1982,Come Unto Down,1982,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1983,Mulleya Mulleya,1983,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1984,Adultery Tree,1984,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1985,The Mother,1985,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1986,Pillar of Mist,1986,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1987,Diary of King Yeonsan,1987,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1989,Come Come Come Upward,1989,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1990,All That Falls Has Wings,1990,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1991,Passion Portrait,1991,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1992,Fly High Run Far,1992,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1993,Sopyonje,1993,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1994,The Story of Two Women,1994,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1995,The Eternal Empire,1995,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1996,Henequen,1996,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1997,The Contact,1997,won,,,wikipedia-enum
national-kr-grand-bell-best-film,1999,Spring in My Hometown,1998,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2000,Peppermint Candy,2000,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2001,Joint Security Area,2000,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2002,The Way Home,2002,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2003,Memories of Murder,2003,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2004,"Spring, Summer, Fall, Winter... and Spring",2003,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2005,Marathon,2005,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2006,King and the Clown,2005,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2007,Family Ties,2006,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2008,The Chaser,2008,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2009,The Divine Weapon,2008,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2010,Poetry,2010,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2011,The Front Line,2011,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2012,Masquerade,2012,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2013,The Face Reader,2013,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2014,The Admiral: Roaring Currents,2014,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2015,Ode to My Father,2014,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2016,Inside Men,2015,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2017,A Taxi Driver,2017,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2018,Burning,2018,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2019,Parasite,2019,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2022,Decision to Leave,2022,won,,,wikipedia-enum
national-kr-grand-bell-best-film,2023,Concrete Utopia,2023,won,,,wikipedia-enum
national-kr-baeksang-best-film,1965,Deaf Sam-yong,1964,won,,,wikipedia-enum
national-kr-baeksang-best-film,1966,The Sea Village,1965,won,,,wikipedia-enum
national-kr-baeksang-best-film,1967,Late Autumn,1966,won,,,wikipedia-enum
national-kr-baeksang-best-film,1968,Children of the Firing Range,1967,won,,,wikipedia-enum
national-kr-baeksang-best-film,1969,The General's Mustache,1968,won,,,wikipedia-enum
national-kr-baeksang-best-film,1970,"Spring, Spring",1969,won,,,wikipedia-enum
national-kr-baeksang-best-film,1971,Frozen Spring,1970,won,,,wikipedia-enum
national-kr-baeksang-best-film,1972,War and Humanity,1971,won,,,wikipedia-enum
national-kr-baeksang-best-film,1973,Gate of Women,1972,won,,,wikipedia-enum
national-kr-baeksang-best-film,1974,Special Investigation Unit: The Case of Bae Tae-ok,1973,won,,,wikipedia-enum
national-kr-baeksang-best-film,1975,The Executioner,1974,won,,,wikipedia-enum
national-kr-baeksang-best-film,1976,A Byegone Romance,1975,won,,,wikipedia-enum
national-kr-baeksang-best-film,1977,Concentration of Attention,1976,won,,,wikipedia-enum
national-kr-baeksang-best-film,1978,A Splendid Outing,1977,won,,,wikipedia-enum
national-kr-baeksang-best-film,1979,The Last Words from a Comrade in Arms,1978,won,,,wikipedia-enum
national-kr-baeksang-best-film,1980,Man-suk Run!,1979,won,,,wikipedia-enum
national-kr-baeksang-best-film,1981,"A Fine, Windy Day",1980,won,,,wikipedia-enum
national-kr-baeksang-best-film,1982,Come Unto Down,1981,won,,,wikipedia-enum
national-kr-baeksang-best-film,1983,Village in the Mist,1982,won,,,wikipedia-enum
national-kr-baeksang-best-film,1984,Whale Hunting,1984,won,,,wikipedia-enum
national-kr-baeksang-best-film,1985,Deep Blue Night,1985,won,,,wikipedia-enum
national-kr-baeksang-best-film,1986,Gilsoddeum,1985,won,,,wikipedia-enum
national-kr-baeksang-best-film,1987,Moonlight Hunter,1987,won,,,wikipedia-enum
national-kr-baeksang-best-film,1988,Adada,1987,won,,,wikipedia-enum
national-kr-baeksang-best-film,1989,Seoul Rainbow,1989,won,,,wikipedia-enum
national-kr-baeksang-best-film,1990,The Lovers of Woomook-baemi,1990,won,,,wikipedia-enum
national-kr-baeksang-best-film,1991,Silver Stallion,1991,won,,,wikipedia-enum
national-kr-baeksang-best-film,1992,Stairways of Heaven,1991,won,,,wikipedia-enum
national-kr-baeksang-best-film,1993,Our Twisted Hero,1992,won,,,wikipedia-enum
national-kr-baeksang-best-film,1994,Two Cops,1993,won,,,wikipedia-enum
national-kr-baeksang-best-film,1994,Seopyeonje,1993,won,,tie for 1994,wikipedia-enum
national-kr-baeksang-best-film,1995,Life and Death of the Hollywood Kid,1994,won,,,wikipedia-enum
national-kr-baeksang-best-film,1996,Farewell My Darling,1996,won,,,wikipedia-enum
national-kr-baeksang-best-film,1997,Green Fish,1997,won,,,wikipedia-enum
national-kr-baeksang-best-film,1998,Christmas in August,1998,won,,,wikipedia-enum
national-kr-baeksang-best-film,1999,Shiri,1999,won,,,wikipedia-enum
national-kr-baeksang-best-film,2000,The Spy,1999,won,,,wikipedia-enum
national-kr-baeksang-best-film,2001,Libera Me,2000,won,,,wikipedia-enum
national-kr-baeksang-best-film,2002,Waikiki Brothers,2001,won,,,wikipedia-enum
national-kr-baeksang-best-film,2003,Oasis,2002,won,,,wikipedia-enum
national-kr-baeksang-best-film,2004,Taegukgi: The Brotherhood of War,2004,won,,,wikipedia-enum
national-kr-baeksang-best-film,2005,The President's Last Bang,2005,won,,,wikipedia-enum
national-kr-baeksang-best-film,2006,Blood Rain,2005,won,,,wikipedia-enum
national-kr-baeksang-best-film,2007,The Host,2006,won,,,wikipedia-enum
national-kr-baeksang-best-film,2008,Forever the Moment,2007,won,,,wikipedia-enum
national-kr-baeksang-best-film,2009,Viva! Love,2008,won,,,wikipedia-enum
national-kr-baeksang-best-film,2010,Take Off,2009,won,,,wikipedia-enum
national-kr-baeksang-best-film,2011,The Man from Nowhere,2010,won,,,wikipedia-enum
national-kr-baeksang-best-film,2012,Unbowed,2011,won,,,wikipedia-enum
national-kr-baeksang-best-film,2013,Masquerade,2012,won,,,wikipedia-enum
national-kr-baeksang-best-film,2014,The Attorney,2013,won,,,wikipedia-enum
national-kr-baeksang-best-film,2015,Revivre,2014,won,,,wikipedia-enum
national-kr-baeksang-best-film,2016,Assassination,2015,won,,,wikipedia-enum
national-kr-baeksang-best-film,2017,The Wailing,2016,won,,,wikipedia-enum
national-kr-baeksang-best-film,2018,The Fortress,2017,won,,,wikipedia-enum
national-kr-baeksang-best-film,2019,The Spy Gone North,2018,won,,,wikipedia-enum
national-kr-baeksang-best-film,2020,Parasite,2019,won,,,wikipedia-enum
national-kr-baeksang-best-film,2021,Samjin Company English Class,2020,won,,,wikipedia-enum
national-kr-baeksang-best-film,2022,Escape from Mogadishu,2021,won,,,wikipedia-enum
national-kr-baeksang-best-film,2023,The Night Owl,2022,won,,,wikipedia-enum
national-kr-baeksang-best-film,2024,12.12: The Day,2023,won,,,wikipedia-enum
national-kr-baeksang-best-film,2025,Harbin,2024,won,,,wikipedia-enum
national-kr-baeksang-best-film,2026,No Other Choice,2025,won,,,wikipedia-enum
national-in-nfa-best-feature,1953,Shyamchi Aai,1952,won,,,wikipedia-enum
national-in-nfa-best-feature,1954,Mirza Ghalib,1953,won,,,wikipedia-enum
national-in-nfa-best-feature,1955,Pather Panchali,1954,won,,,wikipedia-enum
national-in-nfa-best-feature,1956,Kabuliwala,1955,won,,,wikipedia-enum
national-in-nfa-best-feature,1957,Do Aankhen Barah Haath,1956,won,,,wikipedia-enum
national-in-nfa-best-feature,1958,Sagar Sangamey,1957,won,,,wikipedia-enum
national-in-nfa-best-feature,1959,Apur Sansar,1958,won,,,wikipedia-enum
national-in-nfa-best-feature,1960,Anuradha,1959,won,,,wikipedia-enum
national-in-nfa-best-feature,1961,Bhagini Nivedita,1960,won,,,wikipedia-enum
national-in-nfa-best-feature,1962,Dada Thakur,1961,won,,,wikipedia-enum
national-in-nfa-best-feature,1963,Shehar Aur Sapna,1962,won,,,wikipedia-enum
national-in-nfa-best-feature,1964,Charulata,1963,won,,,wikipedia-enum
national-in-nfa-best-feature,1965,Chemmeen,1964,won,,,wikipedia-enum
national-in-nfa-best-feature,1966,Teesri Kasam,1965,won,,,wikipedia-enum
national-in-nfa-best-feature,1967,Hatey Bazarey,1966,won,,,wikipedia-enum
national-in-nfa-best-feature,1968,Goopy Gyne Bagha Byne,1967,won,,,wikipedia-enum
national-in-nfa-best-feature,1969,Bhuvan Shome,1968,won,,,wikipedia-enum
national-in-nfa-best-feature,1970,Samskara,1969,won,,,wikipedia-enum
national-in-nfa-best-feature,1971,Seemabaddha,1970,won,,,wikipedia-enum
national-in-nfa-best-feature,1972,Swayamvaram,1971,won,,,wikipedia-enum
national-in-nfa-best-feature,1973,Nirmalyam,1972,won,,,wikipedia-enum
national-in-nfa-best-feature,1974,Chorus,1973,won,,,wikipedia-enum
national-in-nfa-best-feature,1975,Chomana Dudi,1974,won,,,wikipedia-enum
national-in-nfa-best-feature,1976,Mrigayaa,1975,won,,,wikipedia-enum
national-in-nfa-best-feature,1977,Ghatashraddha,1976,won,,,wikipedia-enum
national-in-nfa-best-feature,1979,Shodh,1978,won,,,wikipedia-enum
national-in-nfa-best-feature,1980,Akaler Shandhaney,1979,won,,,wikipedia-enum
national-in-nfa-best-feature,1981,Dakhal,1980,won,,,wikipedia-enum
national-in-nfa-best-feature,1982,Chokh,1981,won,,,wikipedia-enum
national-in-nfa-best-feature,1983,Adi Shankaracharya,1982,won,,,wikipedia-enum
national-in-nfa-best-feature,1984,Damul,1983,won,,,wikipedia-enum
national-in-nfa-best-feature,1985,Chidambaram,1984,won,,,wikipedia-enum
national-in-nfa-best-feature,1986,Tabarana Kathe,1985,won,,,wikipedia-enum
national-in-nfa-best-feature,1987,Halodhia Choraye Baodhan Khai,1986,won,,,wikipedia-enum
national-in-nfa-best-feature,1988,Piravi,1987,won,,,wikipedia-enum
national-in-nfa-best-feature,1989,Bagh Bahadur,1988,won,,,wikipedia-enum
national-in-nfa-best-feature,1990,Marupakkam,1989,won,,,wikipedia-enum
national-in-nfa-best-feature,1991,Agantuk,1990,won,,,wikipedia-enum
national-in-nfa-best-feature,1992,Bhagavad Gita,1991,won,,,wikipedia-enum
national-in-nfa-best-feature,1993,Charachar,1992,won,,,wikipedia-enum
national-in-nfa-best-feature,1994,Unishe April,1993,won,,,wikipedia-enum
national-in-nfa-best-feature,1995,Kathapurushan,1994,won,,,wikipedia-enum
national-in-nfa-best-feature,1996,Lal Darja,1995,won,,,wikipedia-enum
national-in-nfa-best-feature,1997,Thaayi Saheba,1996,won,,,wikipedia-enum
national-in-nfa-best-feature,1998,Samar,1997,won,,,wikipedia-enum
national-in-nfa-best-feature,1999,Vanaprastham,1998,won,,,wikipedia-enum
national-in-nfa-best-feature,2000,Shantham,1999,won,,,wikipedia-enum
national-in-nfa-best-feature,2001,Dweepa,2000,won,,,wikipedia-enum
national-in-nfa-best-feature,2002,Mondo Meyer Upakhyan,2001,won,,,wikipedia-enum
national-in-nfa-best-feature,2003,Shwaas,2002,won,,,wikipedia-enum
national-in-nfa-best-feature,2004,Page 3,2003,won,,,wikipedia-enum
national-in-nfa-best-feature,2005,Kaalpurush,2004,won,,,wikipedia-enum
national-in-nfa-best-feature,2006,Pulijanmam,2005,won,,,wikipedia-enum
national-in-nfa-best-feature,2007,Kanchivaram,2006,won,,,wikipedia-enum
national-in-nfa-best-feature,2008,Antaheen,2007,won,,,wikipedia-enum
national-in-nfa-best-feature,2009,Kutty Srank,2008,won,,,wikipedia-enum
national-in-nfa-best-feature,2010,Adaminte Makan Abu,2009,won,,,wikipedia-enum
national-in-nfa-best-feature,2011,Deool,2010,won,,,wikipedia-enum
national-in-nfa-best-feature,2011,Byari,2010,won,,,wikipedia-enum
national-in-nfa-best-feature,2012,Paan Singh Tomar,2011,won,,,wikipedia-enum
national-in-nfa-best-feature,2013,Ship of Theseus,2012,won,,,wikipedia-enum
national-in-nfa-best-feature,2014,Court,2013,won,,,wikipedia-enum
national-in-nfa-best-feature,2015,Baahubali: The Beginning,2014,won,,,wikipedia-enum
national-in-nfa-best-feature,2016,Kaasav,2015,won,,,wikipedia-enum
national-in-nfa-best-feature,2017,Village Rockstars,2016,won,,,wikipedia-enum
national-in-nfa-best-feature,2018,Hellaro,2017,won,,,wikipedia-enum
national-in-nfa-best-feature,2019,Marakkar: Lion of the Arabian Sea,2018,won,,,wikipedia-enum
national-in-nfa-best-feature,2020,Soorarai Pottru,2019,won,,,wikipedia-enum
national-in-nfa-best-feature,2021,Rocketry: The Nambi Effect,2020,won,,,wikipedia-enum
national-in-nfa-best-feature,2022,Aattam,2021,won,,,wikipedia-enum
national-in-nfa-best-feature,2023,12th Fail,2022,won,,,wikipedia-enum
national-in-filmfare-best-film,1954,Do Bigha Zamin,1953,won,,,wikipedia-enum
national-in-filmfare-best-film,1955,Boot Polish,1954,won,,,wikipedia-enum
national-in-filmfare-best-film,1956,Jagriti,1955,won,,,wikipedia-enum
national-in-filmfare-best-film,1957,Jhanak Jhanak Payal Baaje,1956,won,,,wikipedia-enum
national-in-filmfare-best-film,1958,Mother India,1957,won,,,wikipedia-enum
national-in-filmfare-best-film,1959,Madhumati,1958,won,,,wikipedia-enum
national-in-filmfare-best-film,1960,Sujata,1959,won,,,wikipedia-enum
national-in-filmfare-best-film,1961,Mughal-e-Azam,1960,won,,,wikipedia-enum
national-in-filmfare-best-film,1962,Jis Desh Men Ganga Behti Hai,1961,won,,,wikipedia-enum
national-in-filmfare-best-film,1963,Sahib Bibi Aur Ghulam,1962,won,,,wikipedia-enum
national-in-filmfare-best-film,1964,Bandini,1963,won,,,wikipedia-enum
national-in-filmfare-best-film,1965,Dosti,1964,won,,,wikipedia-enum
national-in-filmfare-best-film,1966,Himalaya Ki God Mein,1965,won,,,wikipedia-enum
national-in-filmfare-best-film,1967,Guide,1966,won,,,wikipedia-enum
national-in-filmfare-best-film,1968,Upkar,1967,won,,,wikipedia-enum
national-in-filmfare-best-film,1969,Brahmachari,1968,won,,,wikipedia-enum
national-in-filmfare-best-film,1970,Aradhana,1969,won,,,wikipedia-enum
national-in-filmfare-best-film,1971,Khilona,1970,won,,,wikipedia-enum
national-in-filmfare-best-film,1972,Anand,1971,won,,,wikipedia-enum
national-in-filmfare-best-film,1973,Be-Imaan,1972,won,,,wikipedia-enum
national-in-filmfare-best-film,1974,Anuraag,1973,won,,,wikipedia-enum
national-in-filmfare-best-film,1975,Rajnigandha,1974,won,,,wikipedia-enum
national-in-filmfare-best-film,1976,Deewaar,1975,won,,,wikipedia-enum
national-in-filmfare-best-film,1977,Mausam,1976,won,,,wikipedia-enum
national-in-filmfare-best-film,1978,Bhumika,1977,won,,,wikipedia-enum
national-in-filmfare-best-film,1979,Main Tulsi Tere Aangan Ki,1978,won,,,wikipedia-enum
national-in-filmfare-best-film,1980,Junoon,1979,won,,,wikipedia-enum
national-in-filmfare-best-film,1981,Khubsoorat,1980,won,,,wikipedia-enum
national-in-filmfare-best-film,1982,Kalyug,1981,won,,,wikipedia-enum
national-in-filmfare-best-film,1983,Shakti,1982,won,,,wikipedia-enum
national-in-filmfare-best-film,1984,Ardh Satya,1983,won,,,wikipedia-enum
national-in-filmfare-best-film,1985,Sparsh,1984,won,,,wikipedia-enum
national-in-filmfare-best-film,1986,Ram Teri Ganga Maili,1985,won,,,wikipedia-enum
national-in-filmfare-best-film,1989,Qayamat Se Qayamat Tak,1988,won,,,wikipedia-enum
national-in-filmfare-best-film,1990,Maine Pyar Kiya,1989,won,,,wikipedia-enum
national-in-filmfare-best-film,1991,Ghayal,1990,won,,,wikipedia-enum
national-in-filmfare-best-film,1992,Lamhe,1991,won,,,wikipedia-enum
national-in-filmfare-best-film,1993,Jo Jeeta Wohi Sikandar,1992,won,,,wikipedia-enum
